2458354.17908202,1.00099960,0.00099584,1800.00000000
2458354.19991517,0.99979587,0.00099584,1800.00000000
2458354.22074832,1.00265634,0.00099584,1800.00000000
2458354.24158148,1.00113274,0.00099584,1800.00000000
2458354.26241463,1.00016735,0.00099584,1800.00000000
2458354.28324779,1.00058598,0.00099584,1800.00000000
2458354.30408095,1.00190109,0.00099584,1800.00000000
2458354.32491410,1.00250865,0.00099584,1800.00000000
2458354.34574726,1.00120033,0.00099584,1800.00000000
2458354.36658042,1.00274264,0.00099584,1800.00000000
2458354.38741358,0.99909379,0.00099584,1800.00000000
2458354.40824674,1.00292084,0.00099584,1800.00000000
2458354.42907990,1.00145923,0.00099584,1800.00000000
2458354.44991306,1.00196546,0.00099584,1800.00000000
2458354.47074622,1.00164959,0.00099584,1800.00000000
2458354.49157938,1.00321418,0.00099584,1800.00000000
2458354.51241254,1.00111605,0.00099584,1800.00000000
2458354.53324570,1.00256420,0.00099584,1800.00000000
2458354.55407887,1.00214891,0.00099584,1800.00000000
2458354.57491203,1.00176128,0.00099584,1800.00000000
2458354.59574519,1.00157640,0.00099584,1800.00000000
2458354.61657836,1.00220302,0.00099584,1800.00000000
2458354.63741152,1.00095073,0.00099584,1800.00000000
2458354.65824469,1.00087551,0.00099584,1800.00000000
2458354.67907785,1.00023029,0.00099584,1800.00000000
2458354.69991102,0.99936294,0.00099584,1800.00000000
2458354.72074418,1.00144266,0.00099584,1800.00000000
2458354.74157735,1.00106110,0.00099584,1800.00000000
2458354.76241051,1.00111594,0.00099584,1800.00000000
2458354.78324368,1.00169083,0.00099584,1800.00000000
2458354.80407685,1.00289211,0.00099584,1800.00000000
2458354.82491001,1.00231352,0.00099584,1800.00000000
2458354.84574318,1.00164708,0.00099584,1800.00000000
2458354.86657635,1.00157664,0.00099584,1800.00000000
2458354.88740952,1.00000000,0.00099584,1800.00000000
2458354.90824269,1.00180240,0.00099584,1800.00000000
2458354.92907585,1.00031838,0.00099584,1800.00000000
2458354.94990902,1.00197989,0.00099584,1800.00000000
2458354.97074219,1.00081782,0.00099584,1800.00000000
2458354.99157536,1.00158081,0.00099584,1800.00000000
2458355.01240853,0.99972382,0.00099584,1800.00000000
2458355.03324170,1.00125707,0.00099584,1800.00000000
2458355.05407487,1.00058097,0.00099584,1800.00000000
2458355.07490804,1.00160358,0.00099584,1800.00000000
2458355.09574121,1.00062639,0.00099584,1800.00000000
2458355.11657438,0.99996496,0.00099584,1800.00000000
2458355.13740755,1.00191599,0.00099584,1800.00000000
2458355.15824072,1.00001442,0.00099584,1800.00000000
2458355.17907389,1.00040229,0.00099584,1800.00000000
2458355.19990706,1.00057811,0.00099584,1800.00000000
2458355.22074023,1.00144135,0.00099584,1800.00000000
2458355.24157340,1.00040122,0.00099584,1800.00000000
2458355.26240657,0.99976947,0.00099584,1800.00000000
2458355.28323974,1.00064057,0.00099584,1800.00000000
2458355.30407291,1.00022505,0.00099584,1800.00000000
2458355.32490608,1.00114204,0.00099584,1800.00000000
2458355.34573925,1.00245918,0.00099584,1800.00000000
2458355.36657242,1.00017022,0.00099584,1800.00000000
2458355.38740560,1.00075762,0.00099584,1800.00000000
2458355.40823877,1.00108637,0.00099584,1800.00000000
2458355.42907194,1.00164065,0.00099584,1800.00000000
2458355.44990511,1.00120021,0.00099584,1800.00000000
2458355.47073828,1.00196665,0.00099584,1800.00000000
