2460718.13722149,0.98722029,0.00374783,120.00000000
2460718.13861039,0.99230725,0.00375222,120.00000000
2460718.13999928,0.99948460,0.00375645,120.00000000
2460718.14138817,0.99030229,0.00374438,120.00000000
2460718.14277706,0.99787170,0.00375543,120.00000000
2460718.14416596,0.99439764,0.00375112,120.00000000
2460718.14555485,0.99159020,0.00374498,120.00000000
2460718.14694374,0.99523072,0.00375203,120.00000000
2460718.14833263,0.99176663,0.00375315,120.00000000
2460718.14972153,0.99313103,0.00375043,120.00000000
2460718.15111042,0.99096268,0.00375225,120.00000000
2460718.15249931,0.99626447,0.00374981,120.00000000
2460718.15388820,0.99562335,0.00375116,120.00000000
2460718.15527710,0.99899928,0.00375277,120.00000000
2460718.15666599,0.98910129,0.00374883,120.00000000
2460718.15805488,0.99696644,0.00375466,120.00000000
2460718.15944377,0.99128165,0.00375106,120.00000000
2460718.16083267,0.98955136,0.00374972,120.00000000
2460718.16222156,0.99441566,0.00375224,120.00000000
2460718.16361045,0.99728735,0.00375512,120.00000000
2460718.16499934,0.98813971,0.00375187,120.00000000
2460718.16638824,0.99976879,0.00375524,120.00000000
2460718.16777713,0.99622832,0.00375403,120.00000000
2460718.16916602,0.99374179,0.00375194,120.00000000
2460718.17055491,0.99514732,0.00375377,120.00000000
2460718.17194381,0.99248413,0.00374950,120.00000000
2460718.17333270,0.99353930,0.00375611,120.00000000
2460718.17472159,0.99631614,0.00375551,120.00000000
2460718.17611048,0.99842297,0.00375414,120.00000000
2460718.17749938,0.99880087,0.00375615,120.00000000
2460718.17888827,0.99488205,0.00375271,120.00000000
2460718.18027716,1.00097908,0.00375632,120.00000000
2460718.18166605,0.99149615,0.00374809,120.00000000
2460718.18305495,0.99176289,0.00375061,120.00000000
2460718.18444384,0.99664305,0.00375361,120.00000000
2460718.18583273,0.99762899,0.00375249,120.00000000
2460718.18722163,1.00037558,0.00375617,120.00000000
2460718.18861052,0.99807125,0.00375734,120.00000000
2460718.18999941,0.99411209,0.00375081,120.00000000
2460718.19138830,1.00020345,0.00375697,120.00000000
2460718.19277720,0.99650639,0.00375383,120.00000000
2460718.19416609,0.99051135,0.00374871,120.00000000
2460718.19555498,1.00015156,0.00375806,120.00000000
2460718.19694387,0.99783827,0.00375700,120.00000000
2460718.19833277,1.00076662,0.00375525,120.00000000
2460718.19972166,0.99596351,0.00375441,120.00000000
2460718.20111055,0.99526267,0.00374982,120.00000000
2460718.20249945,0.99930488,0.00376083,120.00000000
2460718.20388834,1.00052368,0.00375911,120.00000000
2460718.20527723,0.99407459,0.00374908,120.00000000
2460718.20666612,0.99443198,0.00375446,120.00000000
2460718.20805502,0.99515605,0.00375405,120.00000000
2460718.20944391,0.99807793,0.00375833,120.00000000
2460718.21083280,1.00340386,0.00375958,120.00000000
2460718.21222170,0.99286781,0.00375345,120.00000000
2460718.21361059,0.99568023,0.00375354,120.00000000
2460718.21499948,0.99314225,0.00375362,120.00000000
2460718.21638838,0.99546834,0.00375215,120.00000000
2460718.21777727,1.00361372,0.00376079,120.00000000
2460718.21916616,0.99741732,0.00375995,120.00000000
2460718.22055505,1.00200297,0.00375734,120.00000000
2460718.22194395,1.00026770,0.00375743,120.00000000
2460718.22333284,0.99980346,0.00375688,120.00000000
2460718.22472173,0.99049583,0.00374995,120.00000000
2460718.22611063,0.99891135,0.00375438,120.00000000
2460718.22749952,0.99983451,0.00375855,120.00000000
2460718.22888841,1.00160967,0.00376157,120.00000000
2460718.23027730,0.99565779,0.00375162,120.00000000
2460718.23166620,1.00670501,0.00376034,120.00000000
2460718.23305509,0.99418212,0.00375362,120.00000000
2460718.23444398,0.99406552,0.00375207,120.00000000
2460718.23583288,0.99544171,0.00375424,120.00000000
2460718.23722177,0.99670651,0.00375343,120.00000000
2460718.23861066,0.99998714,0.00375722,120.00000000
2460718.23999956,0.99494245,0.00375374,120.00000000
2460718.24138845,0.99545870,0.00375529,120.00000000
2460718.24277734,0.99668770,0.00375624,120.00000000
2460718.24416624,0.99389193,0.00375714,120.00000000
2460718.24555513,0.99702151,0.00375489,120.00000000
2460718.24694402,1.00044776,0.00375864,120.00000000
2460718.24833291,0.99323766,0.00375601,120.00000000
2460718.24972181,0.99227348,0.00375458,120.00000000
2460718.25111070,0.99954465,0.00376000,120.00000000
2460718.25249959,0.99834603,0.00376167,120.00000000
2460718.25388849,0.99764020,0.00376093,120.00000000
2460718.25527738,0.99630708,0.00375754,120.00000000
2460718.25666627,0.98909573,0.00375120,120.00000000
2460718.25805517,0.99694514,0.00375833,120.00000000
2460718.25944406,0.99249013,0.00375576,120.00000000
2460718.26083295,1.00247594,0.00375967,120.00000000
2460718.26222185,0.99457962,0.00375577,120.00000000
2460718.26361074,0.99260481,0.00375684,120.00000000
2460718.26499963,0.99454756,0.00376272,120.00000000
2460718.26638853,1.00183233,0.00376411,120.00000000
2460718.26777742,0.99675670,0.00375655,120.00000000
2460718.26916631,0.99671693,0.00376196,120.00000000
2460718.27055521,1.00632405,0.00376892,120.00000000
2460718.27194410,0.99753550,0.00376112,120.00000000
2460718.27333299,0.99921933,0.00376516,120.00000000
2460718.27472189,0.99754003,0.00376178,120.00000000
2460718.27611078,0.99802331,0.00376371,120.00000000
2460718.27749967,0.99570391,0.00376175,120.00000000
2460718.27888857,0.99847974,0.00376224,120.00000000
2460718.28027746,0.99765176,0.00376109,120.00000000
2460718.28166635,0.98994909,0.00375693,120.00000000
2460718.28305525,0.99648996,0.00376349,120.00000000
2460718.28444414,0.99580884,0.00376315,120.00000000
2460718.28583303,0.99696271,0.00376196,120.00000000
2460718.28722193,0.99800881,0.00376011,120.00000000
2460718.28861082,1.00368035,0.00377206,120.00000000
2460718.28999971,0.99186023,0.00375771,120.00000000
2460718.29138861,0.99326701,0.00376584,120.00000000
2460718.29277750,1.00300636,0.00376257,120.00000000
2460718.29416639,0.99733732,0.00376091,120.00000000
2460718.29555529,0.99588521,0.00376111,120.00000000
2460718.29694418,0.99698865,0.00376119,120.00000000
2460718.29833307,0.99802785,0.00376563,120.00000000
2460718.29972197,0.99955508,0.00376253,120.00000000
2460718.30111086,1.00332783,0.00376583,120.00000000
2460718.30388865,0.99719681,0.00376073,120.00000000
2460718.30527754,0.99890092,0.00376377,120.00000000
2460718.30666643,1.00365383,0.00376817,120.00000000
2460718.30805533,0.99859464,0.00376399,120.00000000
2460718.30944422,0.99750819,0.00376063,120.00000000
2460718.31083311,0.99552012,0.00375923,120.00000000
2460718.31222201,1.00110894,0.00376436,120.00000000
2460718.31361090,0.99941355,0.00376315,120.00000000
2460718.31499979,0.99677415,0.00376122,120.00000000
